bar,equity
11037,98043.99999999987
11038,98043.99999999987
11039,98043.99999999987
11040,98043.99999999987
11041,98043.99999999987
11042,98043.99999999987
11043,98043.99999999987
11044,98043.99999999987
11045,98043.99999999987
11046,98043.99999999987
11047,98043.99999999987
11048,98043.99999999987
11049,98043.99999999987
11050,98043.99999999987
11051,98043.99999999987
11052,98043.99999999987
11053,98043.99999999987
11054,98043.99999999987
11055,98043.99999999987
11056,98043.99999999987
11057,98043.99999999987
11058,98043.99999999987
11059,98043.99999999987
11060,98043.99999999987
11061,98043.99999999987
11062,98043.99999999987
11063,98043.99999999987
11064,98043.99999999987
11065,98043.99999999987
11066,98043.99999999987
11067,98043.99999999987
11068,98043.99999999987
11069,98043.99999999987
11070,98043.99999999987
11071,98043.99999999987
11072,98043.99999999987
11073,98043.99999999987
11074,98043.99999999987
11075,98043.99999999987
11076,98043.99999999987
11077,98043.99999999987
11078,98043.99999999987
11079,98043.99999999987
11080,98043.99999999987
11081,98043.99999999987
11082,98043.99999999987
11083,98043.99999999987
11084,98043.99999999987
11085,98043.99999999987
11086,98043.99999999987
11087,98043.99999999987
11088,98043.99999999987
11089,98043.99999999987
11090,98043.99999999987
11091,98043.99999999987
11092,98043.99999999987
11093,98043.99999999987
11094,98043.99999999987
11095,98043.99999999987
11096,98043.99999999987
11097,98043.99999999987
11098,98043.99999999987
11099,98043.99999999987
11100,98043.99999999987
11101,98043.99999999987
11102,98043.99999999987
11103,98043.99999999987
11104,98043.99999999987
11105,98043.99999999987
11106,98043.99999999987
11107,98043.99999999987
11108,98043.99999999987
11109,98043.99999999987
11110,98043.99999999987
11111,98043.99999999987
11112,98043.99999999987
11113,98043.99999999987
11114,98043.99999999987
11115,98043.99999999987
11116,98043.99999999987
11117,98043.99999999987
11118,98043.99999999987
11119,98043.99999999987
11120,98043.99999999987
11121,98043.99999999987
11122,98043.99999999987
11123,98043.99999999987
11124,98043.99999999987
11125,98043.99999999987
11126,98043.99999999987
11127,98043.99999999987
11128,98043.99999999987
11129,98043.99999999987
11130,98043.99999999987
11131,98043.99999999987
11132,98043.99999999987
11133,98043.99999999987
11134,98043.99999999987
11135,98043.99999999987
11136,98043.99999999987
11137,98043.99999999987
11138,98043.99999999987
11139,98043.99999999987
11140,98043.99999999987
11141,98043.99999999987
11142,98043.99999999987
11143,98043.99999999987
11144,98043.99999999987
11145,98043.99999999987
11146,98043.99999999987
11147,98043.99999999987
11148,98043.99999999987
11149,98043.99999999987
11150,98043.99999999987
11151,98043.99999999987
11152,98043.99999999987
11153,98043.99999999987
11154,98043.99999999987
11155,98043.99999999987
11156,98043.99999999987
11157,98043.99999999987
11158,98043.99999999987
11159,98043.99999999987
11160,98043.99999999987
11161,98043.99999999987
11162,98043.99999999987
11163,98043.99999999987
11164,98043.99999999987
11165,98043.99999999987
11166,98043.99999999987
11167,98043.99999999987
11168,98043.99999999987
11169,98043.99999999987
11170,98043.99999999987
11171,98043.99999999987
11172,98043.99999999987
11173,98043.99999999987
11174,98043.99999999987
11175,98043.99999999987
11176,98043.99999999987
11177,98043.99999999987
11178,98043.99999999987
11179,98043.99999999987
11180,98043.99999999987
11181,98043.99999999987
11182,98043.99999999987
11183,98043.99999999987
11184,98043.99999999987
11185,98043.99999999987
11186,98043.99999999987
11187,98043.99999999987
11188,98043.99999999987
11189,98043.99999999987
11190,98043.99999999987
11191,98043.99999999987
11192,98043.99999999987
11193,98043.99999999987
11194,98043.99999999987
11195,98043.99999999987
11196,98043.99999999987
11197,98043.99999999987
11198,98043.99999999987
11199,98043.99999999987
11200,98043.99999999987
11201,98043.99999999987
11202,98043.99999999987
11203,98043.99999999987
11204,98043.99999999987
11205,98043.99999999987
11206,98043.99999999987
11207,98043.99999999987
11208,98043.99999999987
11209,98043.99999999987
11210,98043.99999999987
11211,98043.99999999987
11212,98043.99999999987
11213,98043.99999999987
11214,98043.99999999987
11215,98043.99999999987
11216,98043.99999999987
11217,98043.99999999987
11218,98043.99999999987
11219,98043.99999999987
11220,98043.99999999987
11221,98043.99999999987
11222,98043.99999999987
11223,98043.99999999987
11224,98043.99999999987
11225,98043.99999999987
11226,98043.99999999987
11227,98043.99999999987
11228,98043.99999999987
11229,98043.99999999987
11230,98043.99999999987
11231,98043.99999999987
11232,98043.99999999987
11233,98043.99999999987
11234,98043.99999999987
11235,98043.99999999987
11236,98043.99999999987
11237,98043.99999999987
11238,98043.99999999987
11239,98043.99999999987
11240,98043.99999999987
11241,98043.99999999987
11242,98043.99999999987
11243,98043.99999999987
11244,98043.99999999987
11245,98043.99999999987
11246,98043.99999999987
11247,98043.99999999987
11248,98043.99999999987
11249,98043.99999999987
11250,98043.99999999987
11251,98043.99999999987
11252,98043.99999999987
11253,98043.99999999987
11254,98043.99999999987
11255,98043.99999999987
11256,98043.99999999987
11257,98043.99999999987
11258,98043.99999999987
11259,98043.99999999987
11260,98043.99999999987
11261,98043.99999999987
11262,98043.99999999987
11263,98043.99999999987
11264,98043.99999999987
11265,98043.99999999987
11266,98043.99999999987
11267,98043.99999999987
11268,98043.99999999987
11269,98043.99999999987
11270,98043.99999999987
11271,98043.99999999987
11272,98043.99999999987
11273,98043.99999999987
11274,98043.99999999987
11275,98043.99999999987
11276,98043.99999999987
11277,98043.99999999987
11278,98043.99999999987
11279,98043.99999999987
11280,98043.99999999987
11281,98043.99999999987
11282,98043.99999999987
11283,98043.99999999987
11284,98043.99999999987
11285,98043.99999999987
11286,98043.99999999987
11287,98043.99999999987
11288,98043.99999999987
11289,98043.99999999987
11290,98043.99999999987
11291,98043.99999999987
11292,98043.99999999987
11293,98043.99999999987
11294,98043.99999999987
11295,98043.99999999987
11296,98043.99999999987
11297,98043.99999999987
11298,98043.99999999987
11299,98043.99999999987
11300,98043.99999999987
11301,98043.99999999987
11302,98043.99999999987
11303,98043.99999999987
11304,98043.99999999987
11305,98043.99999999987
11306,98043.99999999987
11307,98043.99999999987
11308,98043.99999999987
11309,98043.99999999987
11310,98043.99999999987
11311,98043.99999999987
11312,98043.99999999987
11313,98043.99999999987
11314,98043.99999999987
11315,98043.99999999987
11316,98043.99999999987
11317,98043.99999999987
11318,98043.99999999987
11319,98043.99999999987
11320,98043.99999999987
11321,98043.99999999987
11322,98043.99999999987
11323,98043.99999999987
11324,98043.99999999987
11325,98043.99999999987
11326,98043.99999999987
11327,98043.99999999987
11328,98043.99999999987
11329,98043.99999999987
11330,98043.99999999987
11331,98043.99999999987
11332,98043.99999999987
11333,98043.99999999987
11334,98043.99999999987
11335,98043.99999999987
11336,98043.99999999987
11337,98043.99999999987
11338,98043.99999999987
11339,98043.99999999987
11340,98043.99999999987
11341,98043.99999999987
11342,98043.99999999987
11343,98043.99999999987
11344,98043.99999999987
11345,98043.99999999987
11346,98043.99999999987
11347,98043.99999999987
11348,98043.99999999987
11349,98043.99999999987
11350,98043.99999999987
11351,98043.99999999987
11352,98043.99999999987
11353,98043.99999999987
11354,98043.99999999987
11355,98043.99999999987
11356,98043.99999999987
11357,98043.99999999987
11358,98043.99999999987
11359,98043.99999999987
11360,98043.99999999987
11361,98043.99999999987
11362,98043.99999999987
11363,98043.99999999987
11364,98043.99999999987
11365,98043.99999999987
11366,98043.99999999987
11367,98043.99999999987
11368,98043.99999999987
11369,98043.99999999987
11370,98043.99999999987
11371,98043.99999999987
11372,98043.99999999987
11373,98043.99999999987
11374,98043.99999999987
11375,98043.99999999987
11376,98043.99999999987
11377,98043.99999999987
11378,98043.99999999987
11379,98043.99999999987
11380,98043.99999999987
11381,98043.99999999987
11382,98043.99999999987
11383,98043.99999999987
11384,98043.99999999987
11385,98043.99999999987
11386,98043.99999999987
11387,98043.99999999987
11388,98043.99999999987
11389,98043.99999999987
11390,98043.99999999987
11391,98043.99999999987
11392,98043.99999999987
11393,98043.99999999987
11394,98043.99999999987
11395,98043.99999999987
11396,98043.99999999987
11397,98043.99999999987
11398,98043.99999999987
11399,98043.99999999987
11400,98043.99999999987
11401,98043.99999999987
11402,98043.99999999987
11403,98043.99999999987
11404,98043.99999999987
11405,98043.99999999987
11406,98043.99999999987
11407,98043.99999999987
11408,98043.99999999987
11409,98043.99999999987
11410,98043.99999999987
11411,98043.99999999987
11412,98043.99999999987
11413,98043.99999999987
11414,98043.99999999987
11415,98043.99999999987
11416,98043.99999999987
11417,98043.99999999987
11418,98043.99999999987
11419,98043.99999999987
11420,98043.99999999987
11421,98043.99999999987
11422,98043.99999999987
11423,98043.99999999987
11424,98043.99999999987
11425,98043.99999999987
11426,98043.99999999987
11427,98043.99999999987
11428,98043.99999999987
11429,98043.99999999987
11430,98043.99999999987
11431,98043.99999999987
11432,98043.99999999987
11433,98043.99999999987
11434,98043.99999999987
11435,98043.99999999987
11436,98043.99999999987
11437,98043.99999999987
11438,98043.99999999987
11439,98043.99999999987
11440,98043.99999999987
11441,98043.99999999987
11442,98043.99999999987
11443,98043.99999999987
11444,98043.99999999987
11445,98043.99999999987
11446,98043.99999999987
11447,98043.99999999987
11448,98043.99999999987
11449,98043.99999999987
11450,98043.99999999987
11451,98043.99999999987
11452,98043.99999999987
11453,98043.99999999987
11454,98043.99999999987
11455,98043.99999999987
11456,98043.99999999987
11457,98043.99999999987
11458,98043.99999999987
11459,98043.99999999987
11460,98043.99999999987
11461,98043.99999999987
11462,98043.99999999987
11463,98043.99999999987
11464,98043.99999999987
11465,98043.99999999987
11466,98043.99999999987
11467,98043.99999999987
11468,98043.99999999987
11469,98043.99999999987
11470,98043.99999999987
11471,98043.99999999987
11472,98043.99999999987
11473,98043.99999999987
11474,98043.99999999987
11475,98043.99999999987
11476,98043.99999999987
11477,98043.99999999987
11478,98043.99999999987
11479,98043.99999999987
11480,98043.99999999987
11481,98043.99999999987
11482,98043.99999999987
11483,98043.99999999987
11484,98043.99999999987
11485,98043.99999999987
11486,98043.99999999987
11487,98043.99999999987
11488,98043.99999999987
11489,98043.99999999987
11490,98043.99999999987
11491,98043.99999999987
11492,98043.99999999987
11493,98043.99999999987
11494,98043.99999999987
11495,98043.99999999987
11496,98043.99999999987
11497,98043.99999999987
11498,98043.99999999987
11499,98043.99999999987
11500,98043.99999999987
11501,98043.99999999987
11502,98043.99999999987
11503,98043.99999999987
11504,98043.99999999987
11505,98043.99999999987
11506,98043.99999999987
11507,98043.99999999987
11508,98043.99999999987
11509,98043.99999999987
11510,98043.99999999987
11511,98043.99999999987
11512,98043.99999999987
11513,98043.99999999987
11514,98043.99999999987
11515,98043.99999999987
11516,98043.99999999987
11517,98043.99999999987
11518,98043.99999999987
11519,98043.99999999987
11520,98043.99999999987
11521,98043.99999999987
11522,98043.99999999987
11523,98043.99999999987
11524,98043.99999999987
11525,98043.99999999987
11526,98043.99999999987
11527,98043.99999999987
11528,98043.99999999987
11529,98043.99999999987
11530,98043.99999999987
11531,98043.99999999987
11532,98043.99999999987
11533,98043.99999999987
11534,98043.99999999987
11535,98043.99999999987
11536,98043.99999999987
11537,98043.99999999987
11538,98043.99999999987
11539,98043.99999999987
11540,98043.99999999987
11541,98043.99999999987
11542,98043.99999999987
11543,98043.99999999987
11544,98043.99999999987
11545,98043.99999999987
11546,98043.99999999987
11547,98043.99999999987
11548,98043.99999999987
11549,98043.99999999987
11550,98043.99999999987
11551,98043.99999999987
11552,98043.99999999987
11553,98043.99999999987
11554,98043.99999999987
11555,98043.99999999987
11556,98043.99999999987
11557,98043.99999999987
11558,98043.99999999987
11559,98043.99999999987
11560,98043.99999999987
11561,98043.99999999987
11562,98043.99999999987
11563,98043.99999999987
11564,98043.99999999987
11565,98043.99999999987
11566,98043.99999999987
11567,98043.99999999987
11568,98043.99999999987
11569,98043.99999999987
11570,98043.99999999987
11571,98043.99999999987
11572,98043.99999999987
11573,98043.99999999987
11574,98043.99999999987
11575,98043.99999999987
11576,98043.99999999987
11577,98043.99999999987
11578,98043.99999999987
11579,98043.99999999987
11580,98043.99999999987
11581,98043.99999999987
11582,98043.99999999987
11583,98043.99999999987
11584,98043.99999999987
11585,98043.99999999987
11586,98043.99999999987
11587,98043.99999999987
11588,98043.99999999987
11589,98043.99999999987
11590,98043.99999999987
11591,98043.99999999987
11592,98043.99999999987
11593,98043.99999999987
11594,98043.99999999987
11595,98043.99999999987
11596,98043.99999999987
11597,98043.99999999987
11598,98043.99999999987
11599,98043.99999999987
11600,98043.99999999987
11601,98043.99999999987
11602,98043.99999999987
11603,98043.99999999987
11604,98043.99999999987
11605,98043.99999999987
11606,98043.99999999987
11607,98043.99999999987
11608,98043.99999999987
11609,98043.99999999987
11610,98043.99999999987
11611,98043.99999999987
11612,98043.99999999987
11613,98043.99999999987
11614,98043.99999999987
11615,98043.99999999987
11616,98043.99999999987
11617,98043.99999999987
11618,98043.99999999987
11619,98043.99999999987
11620,98043.99999999987
11621,98043.99999999987
11622,98043.99999999987
11623,98043.99999999987
11624,98043.99999999987
11625,98043.99999999987
11626,98043.99999999987
11627,98043.99999999987
11628,98043.99999999987
11629,98043.99999999987
11630,98043.99999999987
11631,98043.99999999987
11632,98043.99999999987
11633,98043.99999999987
11634,98043.99999999987
11635,98043.99999999987
11636,98043.99999999987
11637,98043.99999999987
11638,98043.99999999987
11639,98043.99999999987
11640,98043.99999999987
11641,98043.99999999987
11642,98043.99999999987
11643,98043.99999999987
11644,98043.99999999987
11645,98043.99999999987
11646,98043.99999999987
11647,98043.99999999987
11648,98043.99999999987
11649,98043.99999999987
11650,98043.99999999987
11651,98043.99999999987
11652,98043.99999999987
11653,98043.99999999987
11654,98043.99999999987
11655,98043.99999999987
11656,98043.99999999987
11657,98043.99999999987
11658,98043.99999999987
11659,98043.99999999987
11660,98043.99999999987
11661,98043.99999999987
11662,98043.99999999987
11663,98043.99999999987
11664,98043.99999999987
11665,98043.99999999987
11666,98043.99999999987
11667,98043.99999999987
11668,98043.99999999987
11669,98043.99999999987
11670,98043.99999999987
11671,98043.99999999987
11672,98043.99999999987
11673,98043.99999999987
11674,98043.99999999987
11675,98043.99999999987
11676,98043.99999999987
11677,98043.99999999987
11678,98043.99999999987
11679,98043.99999999987
11680,98043.99999999987
11681,98043.99999999987
11682,98043.99999999987
11683,98043.99999999987
11684,98043.99999999987
11685,98043.99999999987
11686,98043.99999999987
11687,98043.99999999987
11688,98043.99999999987
11689,98043.99999999987
11690,98043.99999999987
11691,98043.99999999987
11692,98043.99999999987
11693,98043.99999999987
11694,98043.99999999987
11695,98043.99999999987
11696,98043.99999999987
11697,98043.99999999987
11698,98043.99999999987
11699,98043.99999999987
11700,98043.99999999987
11701,98043.99999999987
11702,98043.99999999987
11703,98043.99999999987
11704,98043.99999999987
11705,98043.99999999987
11706,98043.99999999987
11707,98043.99999999987
11708,98043.99999999987
11709,98043.99999999987
11710,98043.99999999987
11711,98043.99999999987
11712,98043.99999999987
11713,98043.99999999987
11714,98043.99999999987
11715,98043.99999999987
11716,98043.99999999987
11717,98043.99999999987
11718,98043.99999999987
11719,98043.99999999987
11720,98043.99999999987
11721,98043.99999999987
11722,98043.99999999987
11723,98043.99999999987
11724,98043.99999999987
11725,98043.99999999987
11726,98043.99999999987
11727,98043.99999999987
11728,98043.99999999987
11729,98043.99999999987
11730,98043.99999999987
11731,98043.99999999987
11732,98043.99999999987
11733,98043.99999999987
11734,98043.99999999987
11735,98043.99999999987
11736,98043.99999999987
11737,98043.99999999987
11738,98043.99999999987
11739,98043.99999999987
11740,98043.99999999987
11741,98043.99999999987
11742,98043.99999999987
11743,98043.99999999987
11744,98043.99999999987
11745,98043.99999999987
11746,98043.99999999987
11747,98043.99999999987
11748,98043.99999999987
11749,98043.99999999987
11750,98043.99999999987
11751,98043.99999999987
11752,98043.99999999987
11753,98043.99999999987
11754,98043.99999999987
11755,98043.99999999987
11756,98043.99999999987
11757,98043.99999999987
11758,98043.99999999987
11759,98043.99999999987
11760,98043.99999999987
11761,98043.99999999987
11762,98043.99999999987
11763,98043.99999999987
11764,98043.99999999987
11765,98043.99999999987
11766,98043.99999999987
11767,98043.99999999987
11768,98043.99999999987
11769,98043.99999999987
11770,98043.99999999987
11771,98043.99999999987
11772,98043.99999999987
11773,98043.99999999987
11774,98043.99999999987
11775,98043.99999999987
11776,98043.99999999987
11777,98043.99999999987
11778,98043.99999999987
11779,98043.99999999987
11780,98043.99999999987
11781,98043.99999999987
11782,98043.99999999987
11783,98043.99999999987
11784,98043.99999999987
11785,98043.99999999987
11786,98043.99999999987
11787,98043.99999999987
11788,98043.99999999987
11789,98043.99999999987
11790,98043.99999999987
11791,98043.99999999987
11792,98043.99999999987
11793,98043.99999999987
11794,98043.99999999987
11795,98043.99999999987
11796,98043.99999999987
11797,98043.99999999987
11798,98043.99999999987
11799,98043.99999999987
11800,98043.99999999987
11801,98043.99999999987
11802,98043.99999999987
11803,98043.99999999987
11804,98043.99999999987
11805,98043.99999999987
11806,98043.99999999987
11807,98043.99999999987
11808,98043.99999999987
11809,98043.99999999987
11810,98043.99999999987
11811,98043.99999999987
11812,98043.99999999987
11813,98043.99999999987
11814,98043.99999999987
11815,98043.99999999987
11816,98043.99999999987
11817,98043.99999999987
11818,98043.99999999987
11819,98043.99999999987
11820,98043.99999999987
11821,98043.99999999987
11822,98043.99999999987
11823,98043.99999999987
11824,98043.99999999987
11825,98043.99999999987
11826,98043.99999999987
11827,98043.99999999987
11828,98043.99999999987
11829,98043.99999999987
11830,98043.99999999987
11831,98043.99999999987
11832,98043.99999999987
11833,98043.99999999987
11834,98043.99999999987
11835,98043.99999999987
11836,98043.99999999987
11837,98043.99999999987
11838,98043.99999999987
11839,98043.99999999987
11840,98043.99999999987
11841,98043.99999999987
11842,98043.99999999987
11843,98043.99999999987
11844,98043.99999999987
11845,98043.99999999987
11846,98043.99999999987
11847,98043.99999999987
11848,98043.99999999987
11849,98043.99999999987
11850,98043.99999999987
11851,98043.99999999987
11852,98043.99999999987
11853,98043.99999999987
11854,98043.99999999987
11855,98043.99999999987
11856,98043.99999999987
11857,98043.99999999987
11858,98043.99999999987
11859,98043.99999999987
11860,98043.99999999987
11861,98043.99999999987
11862,98043.99999999987
11863,98043.99999999987
11864,98043.99999999987
11865,98043.99999999987
11866,98043.99999999987
11867,98043.99999999987
11868,98043.99999999987
11869,98043.99999999987
11870,98043.99999999987
11871,98043.99999999987
11872,98043.99999999987
11873,98043.99999999987
11874,98043.99999999987
11875,98043.99999999987
11876,98043.99999999987
11877,98043.99999999987
11878,98043.99999999987
11879,98043.99999999987
11880,98043.99999999987
11881,98043.99999999987
11882,98043.99999999987
11883,98043.99999999987
11884,98043.99999999987
11885,98043.99999999987
11886,98043.99999999987
11887,98043.99999999987
11888,98043.99999999987
11889,98043.99999999987
11890,98043.99999999987
11891,98043.99999999987
11892,98043.99999999987
11893,98043.99999999987
11894,98043.99999999987
11895,98043.99999999987
11896,98043.99999999987
11897,98043.99999999987
11898,98043.99999999987
11899,98043.99999999987
11900,98043.99999999987
11901,98043.99999999987
11902,98043.99999999987
11903,98043.99999999987
11904,98043.99999999987
11905,98043.99999999987
11906,98043.99999999987
11907,98043.99999999987
11908,98043.99999999987
11909,98043.99999999987
11910,98043.99999999987
11911,98043.99999999987
11912,98043.99999999987
11913,98043.99999999987
11914,98043.99999999987
11915,98043.99999999987
11916,98043.99999999987
11917,98043.99999999987
11918,98043.99999999987
11919,98043.99999999987
11920,98043.99999999987
11921,98043.99999999987
11922,98043.99999999987
11923,98043.99999999987
11924,98043.99999999987
11925,98043.99999999987
11926,98043.99999999987
11927,98043.99999999987
11928,98043.99999999987
11929,98043.99999999987
11930,98043.99999999987
11931,98043.99999999987
11932,98043.99999999987
11933,98043.99999999987
11934,98043.99999999987
11935,98043.99999999987
11936,98043.99999999987
11937,98043.99999999987
11938,98043.99999999987
11939,98043.99999999987
11940,98043.99999999987
11941,98043.99999999987
11942,98043.99999999987
11943,98043.99999999987
11944,98043.99999999987
11945,98043.99999999987
11946,98043.99999999987
11947,98043.99999999987
11948,98043.99999999987
11949,98043.99999999987
11950,98043.99999999987
11951,98043.99999999987
11952,98043.99999999987
11953,98043.99999999987
11954,98043.99999999987
11955,98043.99999999987
11956,98043.99999999987
11957,98043.99999999987
11958,98043.99999999987
11959,98043.99999999987
11960,98043.99999999987
11961,98043.99999999987
11962,98043.99999999987
11963,98043.99999999987
11964,98043.99999999987
11965,98043.99999999987
11966,98043.99999999987
11967,98043.99999999987
11968,98043.99999999987
11969,98043.99999999987
11970,98043.99999999987
11971,98043.99999999987
11972,98043.99999999987
11973,98043.99999999987
11974,98043.99999999987
11975,98043.99999999987
11976,98043.99999999987
11977,98043.99999999987
11978,98043.99999999987
11979,98043.99999999987
11980,98043.99999999987
11981,98043.99999999987
11982,98043.99999999987
11983,98043.99999999987
11984,98043.99999999987
11985,98043.99999999987
11986,98043.99999999987
11987,98043.99999999987
11988,98043.99999999987
11989,98043.99999999987
11990,98043.99999999987
11991,98043.99999999987
11992,98043.99999999987
11993,98043.99999999987
11994,98043.99999999987
11995,98043.99999999987
11996,98043.99999999987
11997,98043.99999999987
11998,98043.99999999987
11999,98043.99999999987
12000,98043.99999999987
12001,98043.99999999987
12002,98043.99999999987
12003,98043.99999999987
12004,98043.99999999987
12005,98043.99999999987
12006,98043.99999999987
12007,98043.99999999987
12008,98043.99999999987
12009,98043.99999999987
12010,98043.99999999987
12011,98043.99999999987
12012,98043.99999999987
12013,98043.99999999987
12014,98043.99999999987
12015,98043.99999999987
12016,98043.99999999987
12017,98043.99999999987
12018,98043.99999999987
12019,98043.99999999987
12020,98043.99999999987
12021,98043.99999999987
12022,98043.99999999987
12023,98043.99999999987
12024,98043.99999999987
12025,98043.99999999987
12026,98043.99999999987
12027,98043.99999999987
12028,98043.99999999987
12029,98043.99999999987
12030,98043.99999999987
12031,98043.99999999987
12032,98043.99999999987
12033,98043.99999999987
12034,98043.99999999987
12035,98043.99999999987
12036,98043.99999999987
12037,98043.99999999987
12038,98043.99999999987
12039,98043.99999999987
12040,98043.99999999987
12041,98043.99999999987
12042,98043.99999999987
12043,98043.99999999987
12044,98043.99999999987
12045,98043.99999999987
12046,98043.99999999987
12047,98043.99999999987
12048,98043.99999999987
12049,98043.99999999987
12050,98043.99999999987
12051,98043.99999999987
12052,98043.99999999987
12053,98043.99999999987
12054,98043.99999999987
12055,98043.99999999987
12056,98043.99999999987
12057,98043.99999999987
12058,98043.99999999987
12059,98043.99999999987
12060,98043.99999999987
12061,98043.99999999987
12062,98043.99999999987
12063,98043.99999999987
12064,98043.99999999987
12065,98043.99999999987
12066,98043.99999999987
12067,98043.99999999987
12068,98043.99999999987
12069,98043.99999999987
12070,98043.99999999987
12071,98043.99999999987
12072,98043.99999999987
12073,98043.99999999987
12074,98043.99999999987
12075,98043.99999999987
12076,98043.99999999987
12077,98043.99999999987
12078,98043.99999999987
12079,98043.99999999987
12080,98043.99999999987
12081,98043.99999999987
12082,98043.99999999987
12083,98043.99999999987
12084,98043.99999999987
12085,98043.99999999987
12086,98043.99999999987
12087,98043.99999999987
12088,98043.99999999987
12089,98043.99999999987
12090,98043.99999999987
12091,98043.99999999987
12092,98043.99999999987
12093,98043.99999999987
12094,98043.99999999987
12095,98043.99999999987
12096,98043.99999999987
12097,98043.99999999987
12098,98043.99999999987
12099,98043.99999999987
12100,98043.99999999987
12101,98043.99999999987
12102,98043.99999999987
12103,98043.99999999987
12104,98043.99999999987
12105,98043.99999999987
12106,98043.99999999987
12107,98043.99999999987
12108,98043.99999999987
12109,98043.99999999987
12110,98043.99999999987
12111,98043.99999999987
12112,98043.99999999987
12113,98043.99999999987
12114,98043.99999999987
12115,98043.99999999987
12116,98043.99999999987
12117,98043.99999999987
12118,98043.99999999987
12119,98043.99999999987
12120,98043.99999999987
12121,98043.99999999987
12122,98043.99999999987
12123,98043.99999999987
12124,98043.99999999987
12125,98043.99999999987
12126,98043.99999999987
12127,98043.99999999987
12128,98043.99999999987
12129,98043.99999999987
12130,98043.99999999987
12131,98043.99999999987
12132,98043.99999999987
12133,98043.99999999987
12134,98043.99999999987
12135,98043.99999999987
12136,98043.99999999987
12137,98043.99999999987
12138,98043.99999999987
12139,98043.99999999987
12140,98043.99999999987
12141,98043.99999999987
12142,98043.99999999987
12143,98043.99999999987
12144,98043.99999999987
12145,98043.99999999987
12146,98043.99999999987
12147,98043.99999999987
12148,98043.99999999987
12149,98043.99999999987
12150,98043.99999999987
12151,98043.99999999987
12152,98043.99999999987
12153,98043.99999999987
12154,98043.99999999987
12155,98043.99999999987
12156,98043.99999999987
12157,98043.99999999987
12158,98043.99999999987
12159,98043.99999999987
12160,98043.99999999987
12161,98043.99999999987
12162,98043.99999999987
12163,98043.99999999987
12164,98043.99999999987
12165,98043.99999999987
12166,98043.99999999987
12167,98043.99999999987
12168,98043.99999999987
12169,98043.99999999987
12170,98043.99999999987
12171,98043.99999999987
12172,98043.99999999987
12173,98043.99999999987
12174,98043.99999999987
12175,98043.99999999987
12176,98043.99999999987
12177,98043.99999999987
12178,98043.99999999987
12179,98043.99999999987
12180,98043.99999999987
12181,98043.99999999987
12182,98043.99999999987
12183,98043.99999999987
12184,98043.99999999987
12185,98043.99999999987
12186,98043.99999999987
12187,98043.99999999987
12188,98043.99999999987
12189,98043.99999999987
12190,98043.99999999987
12191,98043.99999999987
12192,98043.99999999987
12193,98043.99999999987
12194,98043.99999999987
12195,98043.99999999987
12196,98043.99999999987
12197,98043.99999999987
12198,98043.99999999987
12199,98043.99999999987
12200,98043.99999999987
12201,98043.99999999987
12202,98043.99999999987
12203,98043.99999999987
12204,98043.99999999987
12205,98043.99999999987
12206,98043.99999999987
12207,98043.99999999987
12208,98043.99999999987
12209,98043.99999999987
12210,98043.99999999987
12211,98043.99999999987
12212,98043.99999999987
12213,98043.99999999987
12214,98043.99999999987
12215,98043.99999999987
12216,98043.99999999987
12217,98043.99999999987
12218,98043.99999999987
12219,98043.99999999987
12220,98043.99999999987
12221,98043.99999999987
12222,98043.99999999987
12223,98043.99999999987
12224,98043.99999999987
12225,98043.99999999987
12226,98043.99999999987
12227,98043.99999999987
12228,98043.99999999987
12229,98043.99999999987
12230,98043.99999999987
12231,98043.99999999987
12232,98043.99999999987
12233,98043.99999999987
12234,98043.99999999987
12235,98043.99999999987
12236,98043.99999999987
12237,98043.99999999987
12238,98043.99999999987
12239,98043.99999999987
12240,98043.99999999987
12241,98043.99999999987
12242,98043.99999999987
12243,98043.99999999987
12244,98043.99999999987
12245,98043.99999999987
12246,98043.99999999987
12247,98043.99999999987
12248,98043.99999999987
12249,98043.99999999987
12250,98043.99999999987
12251,98043.99999999987
12252,98043.99999999987
12253,98043.99999999987
12254,98043.99999999987
12255,98043.99999999987
12256,98043.99999999987
12257,98043.99999999987
12258,98043.99999999987
12259,98043.99999999987
12260,98043.99999999987
12261,98043.99999999987
12262,98043.99999999987
12263,98043.99999999987
12264,98043.99999999987
12265,98043.99999999987
12266,98043.99999999987
12267,98043.99999999987
12268,98043.99999999987
12269,98043.99999999987
12270,98043.99999999987
12271,98043.99999999987
12272,98043.99999999987
12273,98043.99999999987
12274,98043.99999999987
12275,98043.99999999987
12276,98043.99999999987
12277,98043.99999999987
12278,98043.99999999987
12279,98043.99999999987
12280,98043.99999999987
12281,98043.99999999987
12282,98043.99999999987
12283,98043.99999999987
12284,98043.99999999987
12285,98043.99999999987
12286,98043.99999999987
12287,98043.99999999987
12288,98043.99999999987
12289,98043.99999999987
12290,98043.99999999987
12291,98043.99999999987
12292,98043.99999999987
12293,98043.99999999987
12294,98043.99999999987
12295,98043.99999999987
12296,98043.99999999987
12297,98043.99999999987
12298,98043.99999999987
12299,98043.99999999987
12300,98043.99999999987
12301,98043.99999999987
12302,98043.99999999987
12303,98043.99999999987
12304,98043.99999999987
12305,98043.99999999987
12306,98043.99999999987
12307,98043.99999999987
12308,98043.99999999987
